# L TT EE BB TE PP
2.80300000e+03 5.73955747e-12 2.00766709e-13 3.43364761e-15 -2.06137222e-13 1.25243069e-09
2.80400000e+03 5.72130448e-12 2.00803000e-13 3.43047259e-15 -2.05529494e-13 1.25170537e-09
2.80500000e+03 5.70313508e-12 2.00840633e-13 3.42730077e-15 -2.04955091e-13 1.25098073e-09
2.80600000e+03 5.68502714e-12 2.00879853e-13 3.42413220e-15 -2.04413749e-13 1.25025679e-09
2.80700000e+03 5.66700858e-12 2.00918902e-13 3.42096691e-15 -2.03905315e-13 1.24953324e-09
2.80800000e+03 5.64906737e-12 2.00958023e-13 3.41780494e-15 -2.03429551e-13 1.24881066e-09
2.80900000e+03 5.63120150e-12 2.00997454e-13 3.41464633e-15 -2.02986232e-13 1.24808878e-09
2.81000000e+03 5.61341901e-12 2.01036435e-13 3.41149110e-15 -2.02575146e-13 1.24736757e-09
2.81100000e+03 5.59570800e-12 2.01075202e-13 3.40833930e-15 -2.02196192e-13 1.24664705e-09
2.81200000e+03 5.57809657e-12 2.01113991e-13 3.40519096e-15 -2.01848985e-13 1.24592721e-09
2.81300000e+03 5.56056290e-12 2.01152033e-13 3.40204610e-15 -2.01532950e-13 1.24520806e-09
2.81400000e+03 5.54311520e-12 2.01188562e-13 3.39890477e-15 -2.01247824e-13 1.24448958e-09
2.81500000e+03 5.52576170e-12 2.01224805e-13 3.39576699e-15 -2.00992957e-13 1.24377179e-09
2.81600000e+03 5.50849072e-12 2.01259989e-13 3.39263280e-15 -2.00768211e-13 1.24305467e-09
2.81700000e+03 5.49132057e-12 2.01293341e-13 3.38950222e-15 -2.00572957e-13 1.24233823e-09
2.81800000e+03 5.47423964e-12 2.01326081e-13 3.38637528e-15 -2.00406881e-13 1.24162247e-09
2.81900000e+03 5.45726635e-12 2.01356432e-13 3.38325202e-15 -2.00269676e-13 1.24090738e-09
2.82000000e+03 5.44037916e-12 2.01385610e-13 3.38013246e-15 -2.00160849e-13 1.24019297e-09
2.82100000e+03 5.42358658e-12 2.01412831e-13 3.37701662e-15 -2.00080016e-13 1.23947923e-09
2.82200000e+03 5.40689716e-12 2.01438308e-13 3.37390455e-15 -2.00026802e-13 1.23876617e-09
2.82300000e+03 5.39029949e-12 2.01461251e-13 3.37079625e-15 -2.00000943e-13 1.23805378e-09
2.82400000e+03 5.37381222e-12 2.01481867e-13 3.36769176e-15 -2.00001987e-13 1.23734176e-09
2.82500000e+03 5.35741403e-12 2.01500363e-13 3.36459110e-15 -2.00029487e-13 1.23663072e-09
2.82600000e+03 5.34112365e-12 2.01514939e-13 3.36149431e-15 -2.00083209e-13 1.23592034e-09
2.82700000e+03 5.32493984e-12 2.01527794e-13 3.35840139e-15 -2.00162325e-13 1.23521063e-09
2.82800000e+03 5.30885143e-12 2.01537125e-13 3.35531238e-15 -2.00266517e-13 1.23450159e-09
2.82900000e+03 5.29286728e-12 2.01543124e-13 3.35222730e-15 -2.00395376e-13 1.23379322e-09
2.83000000e+03 5.27698631e-12 2.01546982e-13 3.34914618e-15 -2.00548200e-13 1.23308551e-09
2.83100000e+03 5.26121745e-12 2.01546885e-13 3.34606903e-15 -2.00724595e-13 1.23237847e-09
2.83200000e+03 5.24555971e-12 2.01543017e-13 3.34299588e-15 -2.00924174e-13 1.23167210e-09
2.83300000e+03 5.23000214e-12 2.01535558e-13 3.33992675e-15 -2.01146358e-13 1.23096639e-09
2.83400000e+03 5.21455383e-12 2.01524685e-13 3.33686167e-15 -2.01390475e-13 1.23026134e-09
2.83500000e+03 5.19921391e-12 2.01509571e-13 3.33380064e-15 -2.01656459e-13 1.22955695e-09
2.83600000e+03 5.18399157e-12 2.01490387e-13 3.33074371e-15 -2.01944250e-13 1.22885323e-09
2.83700000e+03 5.16887603e-12 2.01467300e-13 3.32769088e-15 -2.02251497e-13 1.22815017e-09
2.83800000e+03 5.15386658e-12 2.01439471e-13 3.32464218e-15 -2.02579850e-13 1.22744776e-09
2.83900000e+03 5.13897253e-12 2.01407061e-13 3.32159763e-15 -2.02927968e-13 1.22674602e-09
2.84000000e+03 5.12418325e-12 2.01369225e-13 3.31855724e-15 -2.03295515e-13 1.22604493e-09
2.84100000e+03 5.10950815e-12 2.01328116e-13 3.31552105e-15 -2.03681159e-13 1.22534450e-09
2.84200000e+03 5.09494670e-12 2.01281882e-13 3.31248907e-15 -2.04085572e-13 1.22464473e-09
2.84300000e+03 5.08050841e-12 2.01230668e-13 3.30946132e-15 -2.04507431e-13 1.22394561e-09
2.84400000e+03 5.06617282e-12 2.01174614e-13 3.30643781e-15 -2.04945419e-13 1.22324715e-09
2.84500000e+03 5.05195953e-12 2.01112857e-13 3.30341858e-15 -2.05401219e-13 1.22254934e-09
2.84600000e+03 5.03784820e-12 2.01046531e-13 3.30040364e-15 -2.05871521e-13 1.22185219e-09
2.84700000e+03 5.02386850e-12 2.00975764e-13 3.29739301e-15 -2.06358016e-13 1.22115539e-09
2.84800000e+03 5.01000019e-12 2.00898682e-13 3.29438670e-15 -2.06859399e-13 1.22045954e-09
2.84900000e+03 4.99624303e-12 2.00817406e-13 3.29138475e-15 -2.07374367e-13 1.21976434e-09
2.85000000e+03 4.98259686e-12 2.00730054e-13 3.28838716e-15 -2.07903619e-13 1.21906978e-09
2.85100000e+03 4.96907155e-12 2.00636738e-13 3.28539396e-15 -2.08445859e-13 1.21837588e-09
2.85200000e+03 4.95566702e-12 2.00537567e-13 3.28240517e-15 -2.09001796e-13 1.21768262e-09
2.85300000e+03 4.94237323e-12 2.00433647e-13 3.27942081e-15 -2.09569144e-13 1.21699001e-09
2.85400000e+03 4.92919019e-12 2.00323079e-13 3.27644089e-15 -2.10148619e-13 1.21629805e-09
2.85500000e+03 4.91612795e-12 2.00205959e-13 3.27346543e-15 -2.10738934e-13 1.21560673e-09
2.85600000e+03 4.90317661e-12 2.00083379e-13 3.27049446e-15 -2.11340806e-13 1.21491606e-09
2.85700000e+03 4.89034630e-12 1.99955429e-13 3.26752799e-15 -2.11951951e-13 1.21422603e-09
2.85800000e+03 4.87762721e-12 1.99820193e-13 3.26456604e-15 -2.12573086e-13 1.21353664e-09
2.85900000e+03 4.86501956e-12 1.99678750e-13 3.26160863e-15 -2.13203926e-13 1.21284790e-09
2.86000000e+03 4.85253362e-12 1.99531177e-13 3.25865578e-15 -2.13843188e-13 1.21215980e-09
2.86100000e+03 4.84015968e-12 1.99377545e-13 3.25570751e-15 -2.14490586e-13 1.21147233e-09
2.86200000e+03 4.82789811e-12 1.99216923e-13 3.25276383e-15 -2.15145833e-13 1.21078551e-09
2.86300000e+03 4.81574928e-12 1.99050373e-13 3.24982476e-15 -2.15807643e-13 1.21009933e-09
2.86400000e+03 4.80371364e-12 1.98876954e-13 3.24689031e-15 -2.16476727e-13 1.20941379e-09
2.86500000e+03 4.79179164e-12 1.98696721e-13 3.24396052e-15 -2.17151792e-13 1.20872888e-09
2.86600000e+03 4.77997380e-12 1.98509726e-13 3.24103539e-15 -2.17832546e-13 1.20804461e-09
2.86700000e+03 4.76828066e-12 1.98315014e-13 3.23811493e-15 -2.18518693e-13 1.20736098e-09
2.86800000e+03 4.75669281e-12 1.98114628e-13 3.23519917e-15 -2.19208935e-13 1.20667798e-09
2.86900000e+03 4.74521089e-12 1.97906605e-13 3.23228813e-15 -2.19903971e-13 1.20599561e-09
2.87000000e+03 4.73384555e-12 1.97691980e-13 3.22938180e-15 -2.20601497e-13 1.20531388e-09
2.87100000e+03 4.72257749e-12 1.97470783e-13 3.22648022e-15 -2.21303203e-13 1.20463279e-09
2.87200000e+03 4.71142747e-12 1.97243039e-13 3.22358339e-15 -2.22006780e-13 1.20395232e-09
2.87300000e+03 4.70038624e-12 1.97008769e-13 3.22069132e-15 -2.22712911e-13 1.20327249e-09
2.87400000e+03 4.68945464e-12 1.96766990e-13 3.21780403e-15 -2.23421277e-13 1.20259329e-09
2.87500000e+03 4.67862350e-12 1.96518715e-13 3.21492154e-15 -2.24129553e-13 1.20191471e-09
2.87600000e+03 4.66790373e-12 1.96263954e-13 3.21204384e-15 -2.24839411e-13 1.20123677e-09
2.87700000e+03 4.65728624e-12 1.96001712e-13 3.20917095e-15 -2.25548516e-13 1.20055946e-09
2.87800000e+03 4.64677199e-12 1.95733988e-13 3.20630288e-15 -2.26258530e-13 1.19988277e-09
2.87900000e+03 4.63636198e-12 1.95458779e-13 3.20343964e-15 -2.26967109e-13 1.19920671e-09
2.88000000e+03 4.62605725e-12 1.95176079e-13 3.20058124e-15 -2.27673901e-13 1.19853127e-09
2.88100000e+03 4.61585885e-12 1.94887876e-13 3.19772767e-15 -2.28379552e-13 1.19785646e-09
2.88200000e+03 4.60574790e-12 1.94592154e-13 3.19487895e-15 -2.29082699e-13 1.19718227e-09
2.88300000e+03 4.59574553e-12 1.94289894e-13 3.19203508e-15 -2.29783973e-13 1.19650871e-09
2.88400000e+03 4.58584290e-12 1.93980072e-13 3.18919606e-15 -2.30481001e-13 1.19583577e-09
2.88500000e+03 4.57603124e-12 1.93664662e-13 3.18636189e-15 -2.31175399e-13 1.19516346e-09
2.88600000e+03 4.56632177e-12 1.93342633e-13 3.18353258e-15 -2.31865780e-13 1.19449176e-09
2.88700000e+03 4.55670578e-12 1.93012949e-13 3.18070811e-15 -2.32550748e-13 1.19382068e-09
2.88800000e+03 4.54718456e-12 1.92677571e-13 3.17788850e-15 -2.33231898e-13 1.19315023e-09
2.88900000e+03 4.53774946e-12 1.92335458e-13 3.17507373e-15 -2.33906821e-13 1.19248039e-09
2.89000000e+03 4.52842186e-12 1.91986562e-13 3.17226381e-15 -2.34577098e-13 1.19181117e-09
2.89100000e+03 4.51917315e-12 1.91630834e-13 3.16945872e-15 -2.35240302e-13 1.19114257e-09
2.89200000e+03 4.51002477e-12 1.91269219e-13 3.16665845e-15 -2.35896998e-13 1.19047459e-09
2.89300000e+03 4.50095820e-12 1.90901662e-13 3.16386301e-15 -2.36547743e-13 1.18980722e-09
2.89400000e+03 4.49198494e-12 1.90527100e-13 3.16107237e-15 -2.37190085e-13 1.18914046e-09
2.89500000e+03 4.48310650e-12 1.90146469e-13 3.15828653e-15 -2.37825564e-13 1.18847432e-09
2.89600000e+03 4.47430445e-12 1.89759701e-13 3.15550547e-15 -2.38451711e-13 1.18780880e-09
2.89700000e+03 4.46559038e-12 1.89366724e-13 3.15272919e-15 -2.39070047e-13 1.18714388e-09
2.89800000e+03 4.45696590e-12 1.88967464e-13 3.14995766e-15 -2.39679084e-13 1.18647958e-09
2.89900000e+03 4.44841266e-12 1.88561842e-13 3.14719087e-15 -2.40279326e-13 1.18581589e-09
2.90000000e+03 4.43995233e-12 1.88150777e-13 3.14442880e-15 -2.40869266e-13 1.18515281e-09
2.90100000e+03 4.43156659e-12 1.87732183e-13 3.14167143e-15 -2.41449389e-13 1.18449034e-09
2.90200000e+03 4.42325720e-12 1.87308971e-13 3.13891875e-15 -2.42019171e-13 1.18382848e-09
2.90300000e+03 4.41502592e-12 1.86879047e-13 3.13617073e-15 -2.42577081e-13 1.18316722e-09
2.90400000e+03 4.40687453e-12 1.86443315e-13 3.13342735e-15 -2.43125577e-13 1.18250658e-09
2.90500000e+03 4.39880484e-12 1.86001674e-13 3.13068860e-15 -2.43661106e-13 1.18184654e-09
2.90600000e+03 4.39079869e-12 1.85554024e-13 3.12795444e-15 -2.44186107e-13 1.18118710e-09
2.90700000e+03 4.38286793e-12 1.85101258e-13 3.12522485e-15 -2.44698005e-13 1.18052827e-09
2.90800000e+03 4.37501441e-12 1.84642268e-13 3.12249981e-15 -2.45198218e-13 1.17987005e-09
2.90900000e+03 4.36723002e-12 1.84178942e-13 3.11977930e-15 -2.45686151e-13 1.17921243e-09
2.91000000e+03 4.35951666e-12 1.83709166e-13 3.11706329e-15 -2.46161198e-13 1.17855541e-09
2.91100000e+03 4.35187624e-12 1.83234824e-13 3.11435175e-15 -2.46622745e-13 1.17789899e-09
2.91200000e+03 4.34430068e-12 1.82754796e-13 3.11164466e-15 -2.47070163e-13 1.17724318e-09
2.91300000e+03 4.33679192e-12 1.82269958e-13 3.10894199e-15 -2.47504815e-13 1.17658796e-09
2.91400000e+03 4.32935189e-12 1.81780188e-13 3.10624373e-15 -2.47925051e-13 1.17593335e-09
2.91500000e+03 4.32197254e-12 1.81285356e-13 3.10354983e-15 -2.48331211e-13 1.17527933e-09
2.91600000e+03 4.31464585e-12 1.80784334e-13 3.10086028e-15 -2.48722624e-13 1.17462591e-09
2.91700000e+03 4.30739375e-12 1.80278988e-13 3.09817504e-15 -2.49098606e-13 1.17397309e-09
2.91800000e+03 4.30019822e-12 1.79769186e-13 3.09549411e-15 -2.49460462e-13 1.17332087e-09
2.91900000e+03 4.29306123e-12 1.79254788e-13 3.09281744e-15 -2.49807487e-13 1.17266924e-09
2.92000000e+03 4.28598474e-12 1.78735657e-13 3.09014502e-15 -2.50138964e-13 1.17201821e-09
2.92100000e+03 4.27896071e-12 1.78211651e-13 3.08747682e-15 -2.50455162e-13 1.17136778e-09
2.92200000e+03 4.27199112e-12 1.77682627e-13 3.08481281e-15 -2.50755341e-13 1.17071793e-09
2.92300000e+03 4.26507790e-12 1.77150440e-13 3.08215298e-15 -2.51039749e-13 1.17006868e-09
2.92400000e+03 4.25821304e-12 1.76613941e-13 3.07949730e-15 -2.51308621e-13 1.16942002e-09
2.92500000e+03 4.25139846e-12 1.76072982e-13 3.07684576e-15 -2.51561182e-13 1.16877196e-09
2.92600000e+03 4.24464611e-12 1.75527413e-13 3.07419832e-15 -2.51797644e-13 1.16812448e-09
2.92700000e+03 4.23792792e-12 1.74979079e-13 3.07155497e-15 -2.52017208e-13 1.16747760e-09
2.92800000e+03 4.23126581e-12 1.74425828e-13 3.06891569e-15 -2.52221062e-13 1.16683130e-09
2.92900000e+03 4.22464169e-12 1.73868501e-13 3.06628046e-15 -2.52407384e-13 1.16618559e-09
2.93000000e+03 4.21806748e-12 1.73308943e-13 3.06364926e-15 -2.52577338e-13 1.16554047e-09
2.93100000e+03 4.21153504e-12 1.72743994e-13 3.06102208e-15 -2.52730079e-13 1.16489594e-09
2.93200000e+03 4.20503625e-12 1.72176494e-13 3.05839889e-15 -2.52865748e-13 1.16425200e-09
2.93300000e+03 4.19858299e-12 1.71606280e-13 3.05577969e-15 -2.52984474e-13 1.16360864e-09
2.93400000e+03 4.19217709e-12 1.71032190e-13 3.05316446e-15 -2.53085376e-13 1.16296586e-09
2.93500000e+03 4.18580038e-12 1.70455059e-13 3.05055317e-15 -2.53169561e-13 1.16232367e-09
2.93600000e+03 4.17945468e-12 1.69875722e-13 3.04794582e-15 -2.53237123e-13 1.16168206e-09
2.93700000e+03 4.17315179e-12 1.69294012e-13 3.04534240e-15 -2.53287144e-13 1.16104103e-09
2.93800000e+03 4.16688351e-12 1.68708763e-13 3.04274289e-15 -2.53319697e-13 1.16040059e-09
2.93900000e+03 4.16064159e-12 1.68120805e-13 3.04014728e-15 -2.53335840e-13 1.15976073e-09
2.94000000e+03 4.15443779e-12 1.67531970e-13 3.03755555e-15 -2.53333623e-13 1.15912144e-09
2.94100000e+03 4.14825385e-12 1.66939087e-13 3.03496770e-15 -2.53314080e-13 1.15848274e-09
2.94200000e+03 4.14210150e-12 1.66344987e-13 3.03238370e-15 -2.53277238e-13 1.15784462e-09
2.94300000e+03 4.13598243e-12 1.65749497e-13 3.02980356e-15 -2.53223110e-13 1.15720707e-09
2.94400000e+03 4.12987834e-12 1.65151446e-13 3.02722725e-15 -2.53151698e-13 1.15657010e-09
2.94500000e+03 4.12380090e-12 1.64550662e-13 3.02465477e-15 -2.53061993e-13 1.15593371e-09
2.94600000e+03 4.11775178e-12 1.63948971e-13 3.02208609e-15 -2.52953974e-13 1.15529789e-09
2.94700000e+03 4.11171263e-12 1.63345201e-13 3.01952122e-15 -2.52829610e-13 1.15466265e-09
2.94800000e+03 4.10570506e-12 1.62741179e-13 3.01696013e-15 -2.52687858e-13 1.15402826e-09
2.94900000e+03 4.09971071e-12 1.62134731e-13 3.01440281e-15 -2.52527663e-13 1.15339417e-09
2.95000000e+03 4.09373117e-12 1.61526683e-13 3.01184925e-15 -2.52350961e-13 1.15276065e-09
2.95100000e+03 4.08776805e-12 1.60918861e-13 3.00929943e-15 -2.52156675e-13 1.15212770e-09
2.95200000e+03 4.08181293e-12 1.60309091e-13 3.00675334e-15 -2.51944716e-13 1.15149532e-09
2.95300000e+03 4.07587740e-12 1.59698199e-13 3.00421095e-15 -2.51715983e-13 1.15086352e-09
2.95400000e+03 4.06996304e-12 1.59087012e-13 3.00167225e-15 -2.51469363e-13 1.15023228e-09
2.95500000e+03 4.06404140e-12 1.58474354e-13 2.99913723e-15 -2.51205735e-13 1.14960161e-09
2.95600000e+03 4.05814404e-12 1.57862053e-13 2.99660585e-15 -2.50924965e-13 1.14897152e-09
2.95700000e+03 4.05224250e-12 1.57248935e-13 2.99407811e-15 -2.50625911e-13 1.14834199e-09
2.95800000e+03 4.04634830e-12 1.56634827e-13 2.99155397e-15 -2.50310419e-13 1.14771302e-09
2.95900000e+03 4.04046296e-12 1.56020557e-13 2.98903341e-15 -2.49977326e-13 1.14708463e-09
2.96000000e+03 4.03457798e-12 1.55405953e-13 2.98651641e-15 -2.49627459e-13 1.14645680e-09
2.96100000e+03 4.02869487e-12 1.54791844e-13 2.98400295e-15 -2.49260633e-13 1.14582953e-09
2.96200000e+03 4.02282510e-12 1.54178059e-13 2.98149299e-15 -2.48877656e-13 1.14520283e-09
2.96300000e+03 4.01694014e-12 1.53563429e-13 2.97898650e-15 -2.48477324e-13 1.14457669e-09
2.96400000e+03 4.01107146e-12 1.52949784e-13 2.97648346e-15 -2.48060427e-13 1.14395112e-09
2.96500000e+03 4.00519050e-12 1.52335956e-13 2.97398384e-15 -2.47627741e-13 1.14332611e-09
2.96600000e+03 3.99931869e-12 1.51722778e-13 2.97148759e-15 -2.47179036e-13 1.14270166e-09
2.96700000e+03 3.99343746e-12 1.51111083e-13 2.96899469e-15 -2.46714073e-13 1.14207777e-09
2.96800000e+03 3.98754821e-12 1.50499706e-13 2.96650511e-15 -2.46233601e-13 1.14145444e-09
2.96900000e+03 3.98166234e-12 1.49888483e-13 2.96401880e-15 -2.45736363e-13 1.14083167e-09
2.97000000e+03 3.97577122e-12 1.49279251e-13 2.96153573e-15 -2.45224092e-13 1.14020946e-09
2.97100000e+03 3.96987622e-12 1.48669848e-13 2.95905587e-15 -2.44696515e-13 1.13958781e-09
2.97200000e+03 3.96396867e-12 1.48062113e-13 2.95657916e-15 -2.44154346e-13 1.13896699e-09
2.97300000e+03 3.95804991e-12 1.47455886e-13 2.95410559e-15 -2.43596294e-13 1.13834645e-09
2.97400000e+03 3.95213123e-12 1.46851011e-13 2.95163510e-15 -2.43023060e-13 1.13772647e-09
2.97500000e+03 3.94620391e-12 1.46247330e-13 2.94916765e-15 -2.42435337e-13 1.13710704e-09
2.97600000e+03 3.94026922e-12 1.45645688e-13 2.94670321e-15 -2.41832808e-13 1.13648817e-09
2.97700000e+03 3.93431840e-12 1.45044932e-13 2.94424173e-15 -2.41217151e-13 1.13586985e-09
2.97800000e+03 3.92835266e-12 1.44445910e-13 2.94178317e-15 -2.40586037e-13 1.13525209e-09
2.97900000e+03 3.92238318e-12 1.43848472e-13 2.93932750e-15 -2.39942126e-13 1.13463488e-09
2.98000000e+03 3.91640111e-12 1.43253468e-13 2.93687467e-15 -2.39284076e-13 1.13401822e-09
2.98100000e+03 3.91040759e-12 1.42660753e-13 2.93442465e-15 -2.38612534e-13 1.13340211e-09
2.98200000e+03 3.90440372e-12 1.42070180e-13 2.93197739e-15 -2.37929143e-13 1.13278655e-09
2.98300000e+03 3.89838055e-12 1.41481607e-13 2.92953285e-15 -2.37231538e-13 1.13217155e-09
2.98400000e+03 3.89234912e-12 1.40894891e-13 2.92709101e-15 -2.36521348e-13 1.13155709e-09
2.98500000e+03 3.88630042e-12 1.40310894e-13 2.92465181e-15 -2.35800197e-13 1.13094318e-09
2.98600000e+03 3.88024541e-12 1.39729479e-13 2.92221523e-15 -2.35065702e-13 1.13032982e-09
2.98700000e+03 3.87416501e-12 1.39150508e-13 2.91978123e-15 -2.34319474e-13 1.12971700e-09
2.98800000e+03 3.86808011e-12 1.38574849e-13 2.91734977e-15 -2.33562119e-13 1.12910474e-09
2.98900000e+03 3.86197153e-12 1.38001371e-13 2.91492083e-15 -2.32792237e-13 1.12849301e-09
2.99000000e+03 3.85584009e-12 1.37430943e-13 2.91249438e-15 -2.32012425e-13 1.12788211e-09
2.99100000e+03 3.84969653e-12 1.36862439e-13 2.91007038e-15 -2.31220271e-13 1.12727147e-09
2.99200000e+03 3.84354157e-12 1.36297735e-13 2.90764881e-15 -2.30417362e-13 1.12666138e-09
2.99300000e+03 3.83736588e-12 1.35735706e-13 2.90522965e-15 -2.29604279e-13 1.12605184e-09
2.99400000e+03 3.83116008e-12 1.35177233e-13 2.90281286e-15 -2.28780598e-13 1.12544283e-09
2.99500000e+03 3.82494475e-12 1.34622197e-13 2.90039843e-15 -2.27946892e-13 1.12483437e-09
2.99600000e+03 3.81871043e-12 1.34069483e-13 2.89798634e-15 -2.27103729e-13 1.12422645e-09
2.99700000e+03 3.81245760e-12 1.33520978e-13 2.89557657e-15 -2.26251674e-13 1.12361907e-09
2.99800000e+03 3.80617669e-12 1.32975569e-13 2.89316910e-15 -2.25390287e-13 1.12301223e-09
2.99900000e+03 3.79988811e-12 1.32434150e-13 2.89076393e-15 -2.24520126e-13 1.12240593e-09
3.00000000e+03 3.79357220e-12 1.31895613e-13 2.88836102e-15 -2.23641746e-13 1.12180016e-09
3.00100000e+03 3.78723927e-12 1.31361855e-13 2.88596039e-15 -2.22754697e-13 1.12119493e-09
3.00200000e+03 3.78087957e-12 1.30830776e-13 2.88356201e-15 -2.21860522e-13 1.12059024e-09
3.00300000e+03 3.77451331e-12 1.30304276e-13 2.88116588e-15 -2.20958762e-13 1.11998609e-09
3.00400000e+03 3.76811068e-12 1.29781262e-13 2.87877199e-15 -2.20048954e-13 1.11938247e-09
3.00500000e+03 3.76169179e-12 1.29262639e-13 2.87638033e-15 -2.19132633e-13 1.11877965e-09
3.00600000e+03 3.75525672e-12 1.28747317e-13 2.87399092e-15 -2.18209334e-13 1.11817710e-09
3.00700000e+03 3.74878554e-12 1.28237209e-13 2.87160373e-15 -2.17279587e-13 1.11757509e-09
3.00800000e+03 3.74229822e-12 1.27730230e-13 2.86921878e-15 -2.16343922e-13 1.11697360e-09
3.00900000e+03 3.73578475e-12 1.27227297e-13 2.86683606e-15 -2.15400869e-13 1.11637265e-09
3.01000000e+03 3.72924504e-12 1.26729330e-13 2.86445557e-15 -2.14452953e-13 1.11577223e-09
3.01100000e+03 3.72268899e-12 1.26235254e-13 2.86207731e-15 -2.13499701e-13 1.11517234e-09
3.01200000e+03 3.71609645e-12 1.25744993e-13 2.85970130e-15 -2.12540639e-13 1.11457298e-09
3.01300000e+03 3.70948724e-12 1.25259477e-13 2.85732752e-15 -2.11576290e-13 1.11397415e-09
3.01400000e+03 3.70285116e-12 1.24778637e-13 2.85495598e-15 -2.10608179e-13 1.11337585e-09
3.01500000e+03 3.69618797e-12 1.24302407e-13 2.85258670e-15 -2.09635830e-13 1.11277808e-09
3.01600000e+03 3.68949739e-12 1.23829824e-13 2.85021965e-15 -2.08658765e-13 1.11218084e-09
3.01700000e+03 3.68277914e-12 1.23362128e-13 2.84785487e-15 -2.07677509e-13 1.11158412e-09
3.01800000e+03 3.67604289e-12 1.22898962e-13 2.84549233e-15 -2.06692586e-13 1.11098819e-09
3.01900000e+03 3.66926831e-12 1.22440271e-13 2.84313205e-15 -2.05705520e-13 1.11039252e-09
3.02000000e+03 3.66247503e-12 1.21986204e-13 2.84077403e-15 -2.04713835e-13 1.10979738e-09
3.02100000e+03 3.65565267e-12 1.21536712e-13 2.83841827e-15 -2.03720059e-13 1.10920277e-09
3.02200000e+03 3.64879084e-12 1.21091949e-13 2.83606476e-15 -2.02723716e-13 1.10860867e-09
3.02300000e+03 3.64191910e-12 1.20651771e-13 2.83371351e-15 -2.01725335e-13 1.10801510e-09
3.02400000e+03 3.63500703e-12 1.20216340e-13 2.83136451e-15 -2.00724446e-13 1.10742205e-09
3.02500000e+03 3.62807418e-12 1.19785616e-13 2.82901777e-15 -1.99722579e-13 1.10682953e-09
3.02600000e+03 3.62112009e-12 1.19359666e-13 2.82667327e-15 -1.98719266e-13 1.10623752e-09
3.02700000e+03 3.61413429e-12 1.18938459e-13 2.82433101e-15 -1.97715042e-13 1.10564603e-09
3.02800000e+03 3.60711630e-12 1.18522165e-13 2.82199098e-15 -1.96710443e-13 1.10505507e-09
3.02900000e+03 3.60008561e-12 1.18110659e-13 2.81965318e-15 -1.95705008e-13 1.10446462e-09
3.03000000e+03 3.59302173e-12 1.17704117e-13 2.81731759e-15 -1.94700277e-13 1.10387495e-09
3.03100000e+03 3.58594415e-12 1.17302319e-13 2.81498420e-15 -1.93694794e-13 1.10328554e-09
3.03200000e+03 3.57883234e-12 1.16905349e-13 2.81265300e-15 -1.92690105e-13 1.10269665e-09
3.03300000e+03 3.57169578e-12 1.16513190e-13 2.81032397e-15 -1.91685760e-13 1.10210827e-09
3.03400000e+03 3.56454394e-12 1.16126033e-13 2.80799710e-15 -1.90683310e-13 1.10152041e-09
3.03500000e+03 3.55735626e-12 1.15743667e-13 2.80567237e-15 -1.89681311e-13 1.10093306e-09
3.03600000e+03 3.55015220e-12 1.15366186e-13 2.80334976e-15 -1.88681321e-13 1.10034623e-09
3.03700000e+03 3.54292119e-12 1.14993588e-13 2.80102925e-15 -1.87682903e-13 1.09975991e-09
3.03800000e+03 3.53567267e-12 1.14625872e-13 2.79871082e-15 -1.86686623e-13 1.09917410e-09
3.03900000e+03 3.52839607e-12 1.14263040e-13 2.79639445e-15 -1.85692051e-13 1.09858880e-09
3.04000000e+03 3.52110078e-12 1.13905096e-13 2.79408012e-15 -1.84699761e-13 1.09800402e-09
3.04100000e+03 3.51378622e-12 1.13551949e-13 2.79176780e-15 -1.83711330e-13 1.09742001e-09
3.04200000e+03 3.50645177e-12 1.13203809e-13 2.78945747e-15 -1.82725341e-13 1.09683625e-09
3.04300000e+03 3.49909682e-12 1.12860489e-13 2.78714911e-15 -1.81743381e-13 1.09625300e-09
